Time, Latitude(DD), Longitude(DD), Latitude(m), Longitude(m), Altitude(m), Roll(deg), Pitch(deg), Yaw(deg)
1508317553.000000, 48.233560, 16.338928, 5343126.500000, 599425.375000, 366.700012, -0.341639, -0.990081, -63.689632
1508317554.000000, 48.233543, 16.338950, 5343124.500000, 599427.000000, 366.200012, -0.336277, -1.006392, -63.726711
1508317555.000000, 48.233552, 16.338937, 5343125.500000, 599426.000000, 366.100006, -0.352381, -1.011968, -63.678173
1508317556.000000, 48.233558, 16.338925, 5343126.500000, 599425.125000, 366.100006, -0.336974, -1.023885, -63.683521
1508317557.000000, 48.233563, 16.338905, 5343127.000000, 599423.625000, 364.899994, -0.383111, -0.950441, -63.542000
1508317558.000000, 48.233570, 16.338890, 5343127.500000, 599422.500000, 364.899994, -0.345892, -1.011877, -63.717258
1508317559.000000, 48.233575, 16.338877, 5343128.000000, 599421.500000, 364.899994, -0.350656, -1.008601, -63.687054
1508317560.000000, 48.233582, 16.338862, 5343129.000000, 599420.375000, 364.799988, -0.348651, -0.981294, -63.607067
1508317561.000000, 48.233587, 16.338848, 5343129.500000, 599419.375000, 364.799988, -0.375787, -0.995705, -63.648571
1508317562.000000, 48.233593, 16.338833, 5343130.000000, 599418.250000, 364.799988, -0.311125, -1.005689, -63.584896
1508317563.000000, 48.233598, 16.338820, 5343130.500000, 599417.250000, 364.799988, -0.331601, -0.999058, -63.715847
1508317564.000000, 48.233620, 16.338808, 5343133.000000, 599416.375000, 363.899994, -0.336717, -0.967840, -63.617725
1508317565.000000, 48.233628, 16.338798, 5343134.000000, 599415.562500, 363.899994, -0.347348, -1.000491, -63.500515
1508317566.000000, 48.233637, 16.338787, 5343135.000000, 599414.687500, 363.899994, -0.307621, -0.977729, -63.711384
1508317567.000000, 48.233640, 16.338750, 5343135.000000, 599412.000000, 362.899994, -0.364521, -1.008435, -63.714737
1508317568.000000, 48.233645, 16.338735, 5343135.500000, 599410.875000, 362.799988, -0.367836, -0.967906, -63.645180
1508317569.000000, 48.233657, 16.338713, 5343137.000000, 599409.250000, 361.600006, -0.310972, -1.006608, -63.698399
1508317570.000000, 48.233663, 16.338698, 5343137.500000, 599408.125000, 361.500000, -0.362561, -1.009973, -63.707523
1508317571.000000, 48.233672, 16.338657, 5343138.500000, 599405.000000, 360.500000, -0.338380, -0.992001, -63.710346
1508317572.000000, 48.233663, 16.338625, 5343137.500000, 599402.625000, 361.500000, -0.341353, -0.982801, -63.635078
1508317573.000000, 48.233677, 16.338557, 5343139.000000, 599397.562500, 362.100006, -0.337581, -1.021778, -63.695309
1508317574.000000, 48.233700, 16.338480, 5343141.500000, 599391.812500, 362.000000, -0.375732, -0.974531, -63.633202
1508317575.000000, 48.233703, 16.338423, 5343142.000000, 599387.625000, 362.799988, -0.376329, -0.976559, -63.615849
1508317576.000000, 48.233723, 16.338373, 5343144.000000, 599383.875000, 360.299988, -0.366446, -1.002654, -63.732224
1508317577.000000, 48.233740, 16.338318, 5343146.000000, 599379.750000, 358.299988, -0.349354, -1.000657, -63.712635
1508317578.000000, 48.233755, 16.338262, 5343147.500000, 599375.500000, 356.700012, -0.344868, -1.016711, -63.713959
1508317579.000000, 48.233773, 16.338210, 5343149.500000, 599371.625000, 354.899994, -0.304703, -1.020531, -63.639500
1508317580.000000, 48.233785, 16.338152, 5343150.500000, 599367.250000, 353.700012, -0.341706, -1.004204, -63.707859
1508317581.000000, 48.233792, 16.338085, 5343151.000000, 599362.312500, 352.700012, -0.348818, -1.001933, -63.729610
1508317582.000000, 48.233795, 16.338058, 5343151.500000, 599360.312500, 352.299988, -0.330991, -1.005108, -63.722488
1508317583.000000, 48.233798, 16.338033, 5343152.000000, 599358.437500, 351.799988, -0.332309, -1.009651, -63.727310
1508317584.000000, 48.233803, 16.338007, 5343152.500000, 599356.437500, 351.399994, -0.348501, -0.962572, -63.659931
1508317585.000000, 48.233807, 16.337982, 5343152.500000, 599354.625000, 350.899994, -0.394606, -1.004533, -63.660496
1508317586.000000, 48.233810, 16.337955, 5343153.000000, 599352.625000, 350.500000, -0.328988, -1.060018, -63.716297
1508317587.000000, 48.233815, 16.337930, 5343153.500000, 599350.750000, 350.000000, -0.356484, -1.030124, -63.683720
1508317588.000000, 48.233818, 16.337903, 5343154.000000, 599348.750000, 349.600006, -0.335691, -0.988691, -63.707741
1508317589.000000, 48.233822, 16.337878, 5343154.500000, 599346.875000, 349.100006, -0.364313, -1.015382, -63.418488
1508317590.000000, 48.233825, 16.337852, 5343154.500000, 599344.937500, 348.700012, -0.330509, -1.013758, -63.731186
1508317591.000000, 48.233830, 16.337827, 5343155.000000, 599343.062500, 348.200012, -0.330963, -1.010615, -63.735168
1508317592.000000, 48.233833, 16.337800, 5343155.500000, 599341.062500, 347.799988, -0.318732, -1.017191, -63.698582
1508317593.000000, 48.233837, 16.337775, 5343156.000000, 599339.187500, 347.399994, -0.297600, -1.051226, -63.768620
1508317594.000000, 48.233855, 16.337687, 5343157.500000, 599332.625000, 345.799988, -0.346938, -1.003736, -63.519955
1508317595.000000, 48.233860, 16.337658, 5343158.000000, 599330.500000, 345.299988, -0.344286, -1.000905, -63.730949
1508317596.000000, 48.233865, 16.337628, 5343159.000000, 599328.250000, 344.799988, -0.357943, -1.002646, -63.749737
1508317597.000000, 48.233870, 16.337600, 5343159.500000, 599326.125000, 344.399994, -0.320547, -1.026543, -63.722385
1508317598.000000, 48.233883, 16.337575, 5343160.500000, 599324.250000, 341.100006, -0.325452, -1.006984, -63.714664
1508317599.000000, 48.233890, 16.337538, 5343161.500000, 599321.500000, 338.299988, -0.319302, -1.018264, -63.720066
1508317600.000000, 48.233898, 16.337503, 5343162.500000, 599318.875000, 335.899994, -0.353132, -1.033969, -63.720371
1508317601.000000, 48.233905, 16.337465, 5343163.000000, 599316.062500, 333.799988, -0.369933, -0.970049, -63.616791
1508317602.000000, 48.233908, 16.337433, 5343163.500000, 599313.687500, 333.100006, -0.375933, -0.942455, -63.566437
1508317603.000000, 48.233913, 16.337400, 5343164.000000, 599311.187500, 332.299988, -0.350262, -0.997373, -63.717896
1508317604.000000, 48.233917, 16.337368, 5343164.000000, 599308.812500, 331.500000, -0.352851, -1.005392, -63.695377
1508317605.000000, 48.233920, 16.337337, 5343164.500000, 599306.500000, 330.700012, -0.371253, -0.978237, -63.574635
1508317606.000000, 48.233923, 16.337303, 5343165.000000, 599304.000000, 330.000000, -0.342072, -0.999921, -63.710415
1508317607.000000, 48.233927, 16.337272, 5343165.000000, 599301.625000, 329.200012, -0.345495, -1.015438, -63.713814
1508317608.000000, 48.233932, 16.337240, 5343165.500000, 599299.312500, 328.399994, -0.359999, -1.000147, -63.581802
1508317609.000000, 48.233935, 16.337208, 5343166.000000, 599296.937500, 327.600006, -0.327316, -1.006828, -63.712421
1508317610.000000, 48.233938, 16.337175, 5343166.500000, 599294.437500, 326.899994, -0.351614, -0.999455, -63.728016
1508317611.000000, 48.234018, 16.337125, 5343175.000000, 599290.562500, 332.100006, -0.339158, -1.021092, -63.718422
1508317612.000000, 48.234040, 16.337083, 5343177.500000, 599287.437500, 332.100006, -0.347947, -1.015005, -63.598999
1508317613.000000, 48.234065, 16.337058, 5343180.500000, 599285.562500, 331.899994, -0.331429, -1.014454, -63.777416
1508317614.000000, 48.234095, 16.337038, 5343183.500000, 599284.000000, 331.899994, -0.339738, -0.998327, -63.647442
1508317615.000000, 48.234130, 16.337005, 5343187.500000, 599281.437500, 331.899994, -0.350024, -0.980372, -63.540714
1508317616.000000, 48.234173, 16.336953, 5343192.000000, 599277.500000, 332.299988, -0.335616, -1.001836, -63.637867
1508317617.000000, 48.234222, 16.336890, 5343197.500000, 599272.750000, 332.799988, -0.338897, -0.973847, -63.725208
1508317618.000000, 48.234265, 16.336832, 5343202.000000, 599268.312500, 333.000000, -0.320502, -1.018163, -63.597687
1508317619.000000, 48.234313, 16.336765, 5343207.500000, 599263.250000, 333.200012, -0.365669, -0.995236, -63.622398
1508317620.000000, 48.234357, 16.336693, 5343212.000000, 599257.875000, 333.299988, -0.338874, -1.026942, -63.594593
1508317621.000000, 48.234377, 16.336662, 5343214.500000, 599255.500000, 333.000000, -0.316165, -1.001057, -63.680748
1508317622.000000, 48.234395, 16.336628, 5343216.500000, 599253.000000, 332.600006, -0.317943, -1.002922, -63.670120
1508317623.000000, 48.234415, 16.336597, 5343218.500000, 599250.562500, 332.299988, -0.328707, -1.004616, -63.651493
1508317624.000000, 48.234435, 16.336563, 5343220.500000, 599248.062500, 332.000000, -0.315020, -0.983264, -63.677010
1508317625.000000, 48.234455, 16.336532, 5343223.000000, 599245.687500, 331.700012, -0.317019, -0.955075, -63.714340
1508317626.000000, 48.234473, 16.336498, 5343225.000000, 599243.187500, 331.399994, -0.329723, -0.997496, -63.699341
1508317627.000000, 48.234493, 16.336467, 5343227.000000, 599240.750000, 331.100006, -0.314230, -1.012862, -63.626949
1508317628.000000, 48.234513, 16.336435, 5343229.500000, 599238.375000, 330.700012, -0.307758, -0.964927, -63.725178
1508317629.000000, 48.234533, 16.336402, 5343231.500000, 599235.875000, 330.399994, -0.317994, -1.007046, -63.672867
1508317630.000000, 48.234553, 16.336370, 5343233.500000, 599233.500000, 330.100006, -0.323159, -0.995278, -63.776909
1508317631.000000, 48.234572, 16.336337, 5343235.500000, 599231.000000, 329.799988, -0.384247, -1.033802, -63.730629
1508317632.000000, 48.234592, 16.336305, 5343238.000000, 599228.562500, 329.500000, -0.342705, -1.013520, -63.649651
1508317633.000000, 48.234612, 16.336272, 5343240.000000, 599226.062500, 329.200012, -0.361399, -0.966912, -63.561134
1508317634.000000, 48.234632, 16.336240, 5343242.000000, 599223.687500, 328.799988, -0.319174, -1.010987, -63.562584
1508317635.000000, nan, nan, nan, nan, nan, -0.410419, -0.939329, -63.530155
1508317636.000000, nan, nan, nan, nan, nan, -0.347348, -0.981520, -63.540592
1508317637.000000, nan, nan, nan, nan, nan, -0.394264, -0.974323, -63.652088
1508317638.000000, nan, nan, nan, nan, nan, -0.340495, -1.014789, -63.728924
1508317639.000000, nan, nan, nan, nan, nan, -0.362924, -0.963345, -63.651031
1508317640.000000, nan, nan, nan, nan, nan, -0.344434, -0.962729, -63.616787
1508317641.000000, nan, nan, nan, nan, nan, -0.344746, -0.939714, -63.642200
1508317642.000000, nan, nan, nan, nan, nan, -0.315091, -0.978335, -63.699932
1508317643.000000, nan, nan, nan, nan, nan, -0.324580, -0.982198, -63.721386
1508317644.000000, nan, nan, nan, nan, nan, -0.378169, -0.963775, -63.642429
1508317645.000000, nan, nan, nan, nan, nan, -0.314914, -0.968506, -63.669529
1508317646.000000, nan, nan, nan, nan, nan, -0.352387, -1.003908, -63.642067
1508317647.000000, nan, nan, nan, nan, nan, -0.344232, -0.981501, -63.617561
1508317648.000000, nan, nan, nan, nan, nan, -0.354407, -1.015606, -63.687210
1508317649.000000, nan, nan, nan, nan, nan, -0.336874, -0.980460, -63.645424
1508317650.000000, nan, nan, nan, nan, nan, -0.381598, -0.987282, -63.628120
1508317651.000000, nan, nan, nan, nan, nan, -0.351131, -0.992588, -63.500652
1508317652.000000, nan, nan, nan, nan, nan, -0.314999, -1.019275, -63.606472
1508317653.000000, nan, nan, nan, nan, nan, -0.341839, -0.989477, -63.724464
1508317654.000000, nan, nan, nan, nan, nan, -0.330953, -1.012587, -63.728523
1508317655.000000, nan, nan, nan, nan, nan, -0.320593, -1.004313, -63.667068
1508317656.000000, nan, nan, nan, nan, nan, -0.335082, -0.985581, -63.724655
1508317657.000000, nan, nan, nan, nan, nan, -0.361216, -1.002352, -63.732014
1508317658.000000, 48.235182, 16.335428, 5343302.500000, 599162.312500, 323.000000, -0.343236, -1.028106, -63.690857
1508317659.000000, 48.235282, 16.335372, 5343313.500000, 599157.937500, 325.200012, -0.324457, -0.951797, -63.566994
1508317660.000000, 48.235342, 16.335305, 5343320.000000, 599152.875000, 327.500000, -0.333615, -0.987622, -63.665932
1508317661.000000, 48.235398, 16.335232, 5343326.000000, 599147.312500, 329.500000, -0.336003, -0.933368, -63.641697
1508317662.000000, 48.235417, 16.335190, 5343328.000000, 599144.187500, 329.299988, -0.357519, -0.989235, -63.555725
1508317663.000000, 48.235435, 16.335148, 5343330.000000, 599141.062500, 329.200012, -0.358668, -0.951762, -63.651161
1508317664.000000, 48.235453, 16.335107, 5343332.000000, 599137.937500, 329.100006, -0.292354, -1.020286, -63.553356
1508317665.000000, 48.235472, 16.335065, 5343334.000000, 599134.812500, 328.899994, -0.309643, -0.991439, -63.717228
1508317666.000000, 48.235490, 16.335023, 5343336.000000, 599131.687500, 328.799988, -0.311001, -0.957223, -63.710918
1508317667.000000, 48.235508, 16.334982, 5343338.000000, 599128.562500, 328.700012, -0.319146, -0.987276, -63.702141
1508317668.000000, 48.235527, 16.334940, 5343340.000000, 599125.437500, 328.600006, -0.378721, -1.012046, -63.529480
1508317669.000000, 48.235545, 16.334900, 5343342.000000, 599122.437500, 328.399994, -0.324047, -0.991773, -63.670929
1508317670.000000, 48.235563, 16.334858, 5343344.000000, 599119.312500, 328.299988, -0.384518, -0.961776, -63.658134
1508317671.000000, 48.235582, 16.334817, 5343346.000000, 599116.125000, 328.200012, -0.331630, -0.985848, -63.701000
1508317672.000000, 48.235600, 16.334775, 5343348.000000, 599113.000000, 328.000000, -0.334389, -1.009730, -63.594852
1508317673.000000, 48.235620, 16.334733, 5343350.000000, 599109.875000, 327.899994, -0.316892, -0.986087, -63.694523
1508317674.000000, 48.235638, 16.334692, 5343352.000000, 599106.750000, 327.799988, -0.380771, -0.999964, -63.634209
1508317675.000000, 48.235657, 16.334650, 5343354.000000, 599103.625000, 327.700012, -0.385808, -0.988866, -63.582787
1508317676.000000, nan, nan, nan, nan, nan, -0.313301, -1.005548, -63.375507
1508317677.000000, nan, nan, nan, nan, nan, -0.334801, -0.953022, -63.420898
1508317678.000000, nan, nan, nan, nan, nan, -0.358798, -0.962700, -63.591557
1508317679.000000, 48.235647, 16.334935, 5343353.500000, 599124.812500, 327.600006, -0.365222, -1.014590, -63.542004
1508317680.000000, 48.235607, 16.335173, 5343349.000000, 599142.562500, 326.600006, -0.349639, -1.018505, -63.552689
1508317681.000000, 48.235555, 16.335407, 5343343.500000, 599160.000000, 325.500000, -0.385447, -0.947778, -63.552792
1508317682.000000, 48.235490, 16.335638, 5343337.000000, 599177.312500, 324.600006, -0.313619, -0.990449, -63.621216
1508317683.000000, 48.235460, 16.335757, 5343333.500000, 599186.187500, 324.500000, -0.387748, -0.979237, -63.453098
1508317684.000000, 48.235443, 16.335843, 5343332.000000, 599192.625000, 324.500000, -0.332841, -1.002906, -63.562176
1508317685.000000, 48.235442, 16.335872, 5343331.500000, 599194.750000, 324.799988, -0.375421, -0.966944, -63.582024
1508317686.000000, 48.235442, 16.335888, 5343332.000000, 599196.000000, 325.000000, -0.327105, -1.026588, -63.641560
1508317687.000000, 48.235402, 16.335990, 5343327.500000, 599203.625000, 324.899994, -0.338295, -0.998144, -63.727768
1508317688.000000, 48.235403, 16.335993, 5343327.500000, 599203.875000, 325.000000, -0.306260, -1.012354, -63.681297
1508317689.000000, 48.235440, 16.335933, 5343331.500000, 599199.312500, 325.000000, -0.323029, -0.987144, -63.709427
1508317690.000000, 48.235483, 16.335852, 5343336.500000, 599193.187500, 325.000000, -0.384207, -1.018557, -63.734776
1508317691.000000, 48.235558, 16.335655, 5343344.500000, 599178.437500, 326.000000, -0.345140, -0.987944, -63.728024
1508317692.000000, 48.235602, 16.335532, 5343349.000000, 599169.187500, 326.899994, -0.329434, -1.020358, -63.654736
1508317693.000000, 48.235633, 16.335438, 5343352.500000, 599162.187500, 327.600006, -0.300950, -1.016627, -63.742096
1508317694.000000, 48.235650, 16.335387, 5343354.500000, 599158.375000, 328.399994, -0.350076, -1.013557, -63.730682
1508317695.000000, 48.235657, 16.335355, 5343355.000000, 599156.000000, 328.899994, -0.364825, -1.015984, -63.677441
1508317696.000000, 48.235665, 16.335327, 5343356.000000, 599153.875000, 329.100006, -0.337959, -1.043444, -63.520496
1508317697.000000, 48.235683, 16.335290, 5343358.000000, 599151.125000, 329.200012, -0.332881, -0.988044, -63.661076
1508317698.000000, 48.235702, 16.335260, 5343360.000000, 599148.812500, 329.399994, -0.340324, -1.033504, -63.713215
1508317699.000000, 48.235713, 16.335238, 5343361.000000, 599147.187500, 329.500000, -0.324053, -0.991779, -63.427391
1508317700.000000, 48.235700, 16.335263, 5343359.500000, 599149.062500, 329.600006, -0.330303, -1.003906, -63.670921
1508317701.000000, 48.235698, 16.335270, 5343359.500000, 599149.562500, 329.700012, -0.318741, -0.957308, -63.720535
1508317702.000000, 48.235693, 16.335287, 5343359.000000, 599150.812500, 329.899994, -0.315787, -1.008998, -63.714340
1508317703.000000, 48.235667, 16.335328, 5343356.000000, 599154.000000, 330.500000, -0.304984, -0.988276, -63.719528
1508317704.000000, 48.235052, 16.336503, 5343289.000000, 599242.437500, 334.299988, -0.349828, -1.014657, -63.727016
1508317705.000000, 48.234677, 16.337222, 5343248.500000, 599296.500000, 337.100006, -0.350718, -0.979914, -63.684376
1508317706.000000, 48.234428, 16.337703, 5343221.500000, 599332.750000, 339.000000, -0.334513, -1.011058, -63.702755
1508317707.000000, 48.234287, 16.337980, 5343206.000000, 599353.562500, 340.399994, -0.355695, -0.984557, -63.329227
1508317708.000000, 48.234172, 16.338195, 5343193.500000, 599369.750000, 341.299988, -0.339882, -0.986119, -63.664295
1508317709.000000, 48.234090, 16.338342, 5343184.500000, 599380.812500, 341.799988, -0.354474, -0.992421, -63.645752
1508317710.000000, 48.234037, 16.338442, 5343179.000000, 599388.312500, 340.600006, -0.353218, -1.022334, -63.562927
